model,training_type,num_clients,run_id,timestamp,round,client_id,epoch,phase,loss,accuracy,precision,recall,f1_score
BART-Large,Federated,3,20250826_061812,20250826_061812,11,2,1,train,0.297496986222214,0.9046280682031104,0.9351955160701166,0.9312347760914371,0.9318347076307683
BART-Large,Federated,3,20250826_061812,20250826_061812,11,0,1,train,0.2286844491207228,0.9324181626187962,0.9371441271845583,0.9336853220696938,0.9332582103026126
BART-Large,Federated,3,20250826_061812,20250826_061812,11,-1,1,validation,0.11731086635146296,0.7572944297082228,0.7787046489539425,0.7572944297082228,0.760288836618037
BART-Large,Federated,3,20250826_061812,20250826_061812,12,0,1,train,0.19934458750159703,0.9389651531151003,0.9584030610004598,0.9571277719112988,0.9569174751782926
BART-Large,Federated,3,20250826_061812,20250826_061812,12,1,1,train,0.19452605536542297,0.9402478017585931,0.9573868257096213,0.9544364508393285,0.9551017337436241
BART-Large,Federated,3,20250826_061812,20250826_061812,12,2,1,train,0.2512553694646131,0.9246767847105115,0.9517221904943157,0.9494097807757167,0.9496886625367048
BART-Large,Federated,3,20250826_061812,20250826_061812,12,-1,1,validation,0.12150015032823032,0.7623342175066313,0.7795437419030035,0.7623342175066313,0.7637476246490964
BART-Large,Federated,3,20250826_061812,20250826_061812,13,1,1,train,0.16653367320658452,0.9508393285371702,0.9610264131772919,0.9584332533972821,0.9587347508396551
BART-Large,Federated,3,20250826_061812,20250826_061812,13,2,1,train,0.22804319343918622,0.9218662169758292,0.948466272540437,0.9437886453063519,0.9443337220092426
BART-Large,Federated,3,20250826_061812,20250826_061812,13,0,1,train,0.1842644855867154,0.9448785638859557,0.9578303595652663,0.9554382259767688,0.9556008001691423
BART-Large,Federated,3,20250826_061812,20250826_061812,13,-1,1,validation,0.12241599868142493,0.7625994694960212,0.7811197013082884,0.7625994694960212,0.7653515051374497
BART-Large,Federated,3,20250826_061812,20250826_061812,14,0,1,train,0.16463059188257878,0.9493136219640972,0.953516437356953,0.9493136219640972,0.949547538515785
BART-Large,Federated,3,20250826_061812,20250826_061812,14,1,1,train,0.17521331296916068,0.9448441247002398,0.9533310431743975,0.947242206235012,0.9481738938928769
BART-Large,Federated,3,20250826_061812,20250826_061812,14,2,1,train,0.20564500002434805,0.9323590031853101,0.9572535495084575,0.9557804009743301,0.9560829067328739
BART-Large,Federated,3,20250826_061812,20250826_061812,14,-1,1,validation,0.13668592615962918,0.7559681697612732,0.7753422581868551,0.7559681697612732,0.7565692846313926
BART-Large,Federated,3,20250826_061812,20250826_061812,15,1,1,train,0.1588585783035484,0.9492406075139888,0.9591509530289213,0.9552358113509193,0.955802729357683
BART-Large,Federated,3,20250826_061812,20250826_061812,15,2,1,train,0.3126421351870034,0.9072512647554806,0.9161473421120322,0.9121229154955968,0.9127703596231461
BART-Large,Federated,3,20250826_061812,20250826_061812,15,0,1,train,0.1513521154335182,0.9541710665258711,0.9615432919699514,0.9602956705385428,0.9604157065717701
BART-Large,Federated,3,20250826_061812,20250826_061812,15,-1,1,validation,0.1341243748728415,0.7562334217506631,0.7691663216519217,0.7562334217506631,0.7557580526433441
BART-Large,Federated,3,20250826_061812,20250826_061812,16,0,1,train,0.12631550261677468,0.9621964097148892,0.9711561705845467,0.9683210137275607,0.968840626998542
BART-Large,Federated,3,20250826_061812,20250826_061812,16,2,1,train,0.13214598530577565,0.9600899381675099,0.9627141685214602,0.9597151958028856,0.9593773762336593
BART-Large,Federated,3,20250826_061812,20250826_061812,16,1,1,train,0.13892948612213335,0.9574340527577938,0.9664385621585622,0.9642286171063149,0.9646529074099197
BART-Large,Federated,3,20250826_061812,20250826_061812,16,-1,1,validation,0.13230070181698006,0.7713527851458886,0.7811509470967433,0.7713527851458886,0.7720672040670638
BART-Large,Federated,3,20250826_061812,20250826_061812,17,0,1,train,0.13893451386804764,0.9545934530095037,0.9693208758196941,0.9681098204857445,0.9683349672218581
BART-Large,Federated,3,20250826_061812,20250826_061812,17,1,1,train,0.1435622514901114,0.9564348521183054,0.9674311299275604,0.9652278177458034,0.9654883535932067
BART-Large,Federated,3,20250826_061812,20250826_061812,17,2,1,train,0.18242521558829525,0.9409780775716695,0.9661683624267732,0.9636499906314409,0.9640962906696856
BART-Large,Federated,3,20250826_061812,20250826_061812,17,-1,1,validation,0.13853102530457298,0.763395225464191,0.7775277586118269,0.763395225464191,0.7646926031738043
BART-Large,Federated,3,20250826_061812,20250826_061812,18,1,1,train,0.1366354346174396,0.957234212629896,0.956575559723731,0.951039168665068,0.9521674465057139
BART-Large,Federated,3,20250826_061812,20250826_061812,18,2,1,train,0.16116609542118596,0.9539066891512086,0.9515089597930644,0.9480981824995316,0.9485433169084436
BART-Large,Federated,3,20250826_061812,20250826_061812,18,0,1,train,0.10947493016806835,0.9657866948257656,0.9714394557884111,0.9693769799366421,0.9698270043635036
BART-Large,Federated,3,20250826_061812,20250826_061812,18,-1,1,validation,0.14265906162656022,0.7628647214854112,0.7814773907996965,0.7628647214854112,0.7651747002286347
BART-Large,Federated,3,20250826_061812,20250826_061812,19,1,1,train,0.1243299599387776,0.9610311750599521,0.9724095220455251,0.969224620303757,0.9698873026290201
BART-Large,Federated,3,20250826_061812,20250826_061812,19,0,1,train,0.12196024004372924,0.9634635691657867,0.972572605088568,0.9714889123548046,0.9715999849241126
BART-Large,Federated,3,20250826_061812,20250826_061812,19,2,1,train,0.14808231960333088,0.9554056586097058,0.9478363739270411,0.9426644182124789,0.942562349441137
BART-Large,Federated,3,20250826_061812,20250826_061812,19,-1,1,validation,0.14331786846018685,0.7602122015915119,0.7782344966031235,0.7602122015915119,0.7631937909413791
BART-Large,Federated,3,20250826_061812,20250826_061812,20,2,1,train,0.15091491710763386,0.9525950908750235,0.9649217481652088,0.9619636499906314,0.9622804243895609
BART-Large,Federated,3,20250826_061812,20250826_061812,20,1,1,train,0.12543989125132532,0.9636290967226219,0.9701518288146888,0.9666266986410871,0.9673815248045537
BART-Large,Federated,3,20250826_061812,20250826_061812,20,0,1,train,0.13689593920548146,0.9575501583949314,0.9563198258435057,0.9543822597676874,0.9542833506084905
BART-Large,Federated,3,20250826_061812,20250826_061812,20,-1,1,validation,0.14070506669094662,0.7689655172413793,0.7785840242116657,0.7689655172413793,0.770559408402529
BART-Large,Federated,3,20250826_061812,20250826_061812,21,2,1,train,0.15309210866105863,0.9537193179688964,0.9630038292858929,0.9599025669851977,0.9601287777190118
BART-Large,Federated,3,20250826_061812,20250826_061812,21,0,1,train,0.11100635240114029,0.9678986272439282,0.9546094304969199,0.9374868004223865,0.9423206150319813
BART-Large,Federated,3,20250826_061812,20250826_061812,21,1,1,train,0.1183249954167328,0.9620303756994405,0.9697254549625199,0.9662270183852918,0.9667597884288348
BART-Large,Federated,3,20250826_061812,20250826_061812,21,-1,1,validation,0.14627363867385715,0.7607427055702918,0.774852332492713,0.7607427055702918,0.7621252221924721
BART-Large,Federated,3,20250826_061812,20250826_061812,22,2,1,train,0.13772103179046294,0.9570919992505152,0.9708899832010607,0.9694584972831178,0.9697286138430352
BART-Large,Federated,3,20250826_061812,20250826_061812,22,0,1,train,0.11288815138372278,0.9643083421330517,0.9757611227233308,0.974234424498416,0.9744669742378711
BART-Large,Federated,3,20250826_061812,20250826_061812,22,1,1,train,0.1208536587759221,0.9638289368505196,0.9609223129282453,0.9542366107114308,0.955808560153654
BART-Large,Federated,3,20250826_061812,20250826_061812,22,-1,1,validation,0.1486131517551759,0.7636604774535809,0.7783799702280685,0.7636604774535809,0.7666583571056848
BART-Large,Federated,3,20250825_101220,20250825_101220,1,2,1,train,1.0940769531655155,0.6279117707689136,0.7165054984136713,0.7266542980828695,0.7043559599609214
BART-Large,Federated,3,20250825_101220,20250825_101220,1,1,1,train,0.7538931922620682,0.7698819907644946,0.8737001703536358,0.8673678809645973,0.8636255659091595
BART-Large,Federated,3,20250825_101220,20250825_101220,1,0,1,train,0.876848561882351,0.7314683104156788,0.8533502322962037,0.8433696854749486,0.8418385164229414
BART-Large,Federated,3,20250825_101220,20250825_101220,1,-1,1,validation,0.20040374110484946,0.5411140583554377,0.5601171920986987,0.5411140583554377,0.47678307365969735
BART-Large,Federated,3,20250825_101220,20250825_101220,2,1,1,train,0.5053977764051285,0.8409440738840431,0.9010272184251394,0.8889173935351462,0.887786919316461
BART-Large,Federated,3,20250825_101220,20250825_101220,2,2,1,train,0.8244881006648159,0.7144918573490002,0.8217379404871971,0.782312925170068,0.7744433557219109
BART-Large,Federated,3,20250825_101220,20250825_101220,2,0,1,train,0.5672840803529592,0.8267741425636163,0.8887138009186595,0.8854117275169907,0.8857032336314349
BART-Large,Federated,3,20250825_101220,20250825_101220,2,-1,1,validation,0.15887520021267373,0.616710875331565,0.6883140751510115,0.616710875331565,0.5702080970426782
BART-Large,Federated,3,20250825_101220,20250825_101220,3,1,1,train,0.4327173867118812,0.8609543355566958,0.914427189109321,0.9117496151872755,0.911339872125647
BART-Large,Federated,3,20250825_101220,20250825_101220,3,2,1,train,0.7392444572053984,0.7419088847660277,0.832867178527686,0.8245722531436818,0.8230774723620711
BART-Large,Federated,3,20250825_101220,20250825_101220,3,0,1,train,0.4671408954728748,0.8530109056424846,0.9017697388385418,0.8941046309467362,0.8941482127653374
BART-Large,Federated,3,20250825_101220,20250825_101220,3,-1,1,validation,0.13941616246733687,0.670026525198939,0.6899037674099995,0.670026525198939,0.6384576930430803
BART-Large,Federated,3,20250825_101220,20250825_101220,4,0,1,train,0.39760534329499986,0.8727675043464517,0.9237938051189423,0.9186028133396554,0.9193626433657137
BART-Large,Federated,3,20250825_101220,20250825_101220,4,2,1,train,0.6558895410150535,0.7701504844361987,0.8372357046050687,0.8272521129663987,0.8265055622751343
BART-Large,Federated,3,20250825_101220,20250825_101220,4,1,1,train,0.3763851614689958,0.8842996408414572,0.9228921656754886,0.9179066187788609,0.9173547778135692
BART-Large,Federated,3,20250825_101220,20250825_101220,4,-1,1,validation,0.13816340089941134,0.6673740053050398,0.7060144449144361,0.6673740053050398,0.6374687772622266
BART-Large,Federated,3,20250825_101220,20250825_101220,5,1,1,train,0.3450737748529808,0.8950743971267316,0.9389833811117482,0.9363776295536173,0.9354515960697368
BART-Large,Federated,3,20250825_101220,20250825_101220,5,2,1,train,0.5818034477372342,0.7963306534735106,0.8649254691405537,0.8672438672438673,0.864288352335111
BART-Large,Federated,3,20250825_101220,20250825_101220,5,0,1,train,0.3345270156436488,0.8952110004741584,0.9422612655871605,0.9389916232021496,0.939033344596537
BART-Large,Federated,3,20250825_101220,20250825_101220,5,-1,1,validation,0.13376637387981227,0.6840848806366048,0.7157611656851348,0.6840848806366048,0.6586293984265558
BART-Large,Federated,3,20250825_101220,20250825_101220,6,1,1,train,0.30241394649998316,0.9045664443304259,0.9426618467189676,0.9425346331452027,0.9414659943535932
BART-Large,Federated,3,20250825_101220,20250825_101220,6,2,1,train,0.5111991898732067,0.8272521129663987,0.8889639610505902,0.8909503195217481,0.8887512636641892
BART-Large,Federated,3,20250825_101220,20250825_101220,6,0,1,train,0.2734599123186727,0.9119645961751225,0.9457812534294883,0.9426268373636795,0.9426716845856113
BART-Large,Federated,3,20250825_101220,20250825_101220,6,-1,1,validation,0.12662454023129685,0.7018567639257295,0.7279677314852615,0.7018567639257295,0.6868419600724381
BART-Large,Federated,3,20250825_101220,20250825_101220,7,2,1,train,0.459648797202616,0.8371469800041229,0.9051200285688895,0.9039373325087611,0.9028412357949769
BART-Large,Federated,3,20250825_101220,20250825_101220,7,1,1,train,0.2687785718833348,0.9120061570035916,0.9412584161831363,0.9402257567983582,0.9397625333821797
BART-Large,Federated,3,20250825_101220,20250825_101220,7,0,1,train,0.24829246415288628,0.9209736051841315,0.9545518407365272,0.9529002686897424,0.9530603699653291
BART-Large,Federated,3,20250825_101220,20250825_101220,7,-1,1,validation,0.13054429095594178,0.7076923076923077,0.7330707661695577,0.7076923076923077,0.6936395000832776
BART-Large,Federated,3,20250825_101220,20250825_101220,8,1,1,train,0.23949928110280289,0.9238070805541303,0.9445362404810254,0.9402257567983582,0.9399140547137377
BART-Large,Federated,3,20250825_101220,20250825_101220,8,2,1,train,0.4157984326493848,0.8534322820037106,0.9160338595837119,0.9165120593692022,0.9153142392115085
BART-Large,Federated,3,20250825_101220,20250825_101220,8,0,1,train,0.22529971395211834,0.9266635056108741,0.9602891076248651,0.9551130077445867,0.9559168361827396
BART-Large,Federated,3,20250825_101220,20250825_101220,8,-1,1,validation,0.12651818078264485,0.7196286472148541,0.7396737779572404,0.7196286472148541,0.7069697939410595
BART-Large,Federated,3,20250825_101220,20250825_101220,9,1,1,train,0.21478084602310193,0.9345818368394049,0.9348267215008065,0.9304771677783479,0.9290918911447906
BART-Large,Federated,3,20250825_101220,20250825_101220,9,0,1,train,0.18776677832734157,0.9380433064643591,0.9576241587184586,0.954954954954955,0.9549304237999352
BART-Large,Federated,3,20250825_101220,20250825_101220,9,2,1,train,0.3752715204469553,0.8750773036487323,0.9157389412186758,0.9066171923314781,0.9077703204325634
BART-Large,Federated,3,20250825_101220,20250825_101220,9,-1,1,validation,0.13136022166239064,0.7198938992042441,0.7374213468169669,0.7198938992042441,0.7052789371693698
BART-Large,Federated,3,20250825_101220,20250825_101220,10,2,1,train,0.32851918808052616,0.8845598845598845,0.9253342476542737,0.919810348381777,0.9199729314352993
BART-Large,Federated,3,20250825_101220,20250825_101220,10,0,1,train,0.17174393586212752,0.9438912596807334,0.9695838238663725,0.96633475580844,0.9669996416797971
BART-Large,Federated,3,20250825_101220,20250825_101220,10,1,1,train,0.19683980949776014,0.9348383786557208,0.9630076702174741,0.960749102103643,0.9605523705722473
BART-Large,Federated,3,20250825_101220,20250825_101220,10,-1,1,validation,0.1294030753341973,0.7254641909814323,0.7424424465030418,0.7254641909814323,0.714822844189558
BART-Large,Federated,3,20250825_101220,20250825_101220,11,0,1,train,0.14737056830887477,0.9525841631104789,0.9669529555804008,0.9630156472261735,0.9637335491971082
BART-Large,Federated,3,20250825_101220,20250825_101220,11,2,1,train,0.29727425839778043,0.9004329004329005,0.9349040417764183,0.9309420737992167,0.9305475456623227
BART-Large,Federated,3,20250825_101220,20250825_101220,11,1,1,train,0.1866007247427049,0.9402257567983582,0.9567520618777572,0.9548486403283736,0.9547967835899892
BART-Large,Federated,3,20250825_101220,20250825_101220,11,-1,1,validation,0.13275752445986735,0.7201591511936339,0.7399260355827175,0.7201591511936339,0.7089295760096443
BART-Large,Federated,3,20250825_101220,20250825_101220,12,1,1,train,0.15958757670660653,0.9484350949204721,0.9606974789179867,0.9597229348383787,0.9595238563340102
BART-Large,Federated,3,20250825_101220,20250825_101220,12,2,1,train,0.2642095782049921,0.9053803339517625,0.9385708348975272,0.9340342197485054,0.934388083198825
BART-Large,Federated,3,20250825_101220,20250825_101220,12,0,1,train,0.14273216419522275,0.9533744270586376,0.9660054496326268,0.9631737000158053,0.9634109274524879
BART-Large,Federated,3,20250825_101220,20250825_101220,12,-1,1,validation,0.13634472781497695,0.7183023872679045,0.7388178396416711,0.7183023872679045,0.7090961040152056
BART-Large,Federated,3,20250825_101220,20250825_101220,13,1,1,train,0.1554024084001211,0.9453565931246793,0.9581362800489067,0.9545920985120575,0.9546481335376066
BART-Large,Federated,3,20250825_101220,20250825_101220,13,0,1,train,0.13193724508447763,0.9559032716927454,0.9619417050345732,0.9576418523786945,0.9583907098355159
BART-Large,Federated,3,20250825_101220,20250825_101220,13,2,1,train,0.2334740764225175,0.9200164914450629,0.9495776460844109,0.9478458049886621,0.9481864416678972
BART-Large,Federated,3,20250825_101220,20250825_101220,13,-1,1,validation,0.14349149928010743,0.7164456233421751,0.7376826516323716,0.7164456233421751,0.7051997094857151
